id,name,age,gender,phone_number
8115,Nargiza,30,Ayol,9.98903E+11
8116,Bekzod,46,Erkak,9.98905E+11
8117,Dilnoza,36,Ayol,9.9898E+11
8118,Javlon,40,Erkak,9.98339E+11
8119,Shahzod,42,Erkak,9.98333E+11
8120,Sitora,59,Ayol,9.9834E+11
8121,Shahnoza,32,Ayol,9.9891E+11
8122,Kamol,58,Erkak,9.98333E+11
8123,Dilnoza,58,Ayol,9.98902E+11
8124,Zilola,34,Ayol,9.98979E+11
8125,Sherzod,32,Erkak,9.98902E+11
8126,Shahnoza,21,Ayol,9.98903E+11
8127,Nigora,21,Ayol,9.98972E+11
8128,Mehriniso,34,Ayol,9.98974E+11
8129,Sherzod,20,Erkak,9.98335E+11
8130,Shahnoza,57,Ayol,9.98979E+11
8131,Mehriniso,20,Ayol,9.98907E+11
8132,Ali,61,Erkak,9.98978E+11
8133,Nigora,18,Ayol,9.98908E+11
8134,Dilnoza,25,Ayol,9.98906E+11
8135,Ulug'bek,61,Erkak,9.9898E+11
8136,Nargiza,41,Ayol,9.98336E+11
8137,Kamol,62,Erkak,9.9834E+11
8138,Bekzod,54,Erkak,9.98978E+11
8139,Ulug'bek,58,Erkak,9.98334E+11
8140,Aziz,32,Erkak,9.98978E+11
8141,Malika,61,Ayol,9.98977E+11
8142,Sardor,24,Erkak,9.98904E+11
8143,Bekzod,65,Erkak,9.98333E+11
8144,Zilola,28,Ayol,9.98971E+11
8145,Dilnoza,42,Ayol,9.98972E+11
8146,Nargiza,47,Ayol,9.98335E+11
8147,Bekzod,47,Erkak,9.98976E+11
8148,Javlon,20,Erkak,9.98971E+11
8149,Shahnoza,20,Ayol,9.98909E+11
8150,Mehriniso,37,Ayol,9.98974E+11
8151,Dilnoza,54,Ayol,9.98337E+11
8152,Ulug'bek,64,Erkak,9.98974E+11
8153,Shahnoza,51,Ayol,9.98909E+11
8154,Ulug'bek,27,Erkak,9.98334E+11
8155,Zilola,29,Ayol,9.98907E+11
8156,Malika,26,Ayol,9.98978E+11
8157,Shahnoza,58,Ayol,9.98337E+11
8158,Bekzod,29,Erkak,9.98975E+11
8159,Kamol,62,Erkak,9.98339E+11
8160,Ulug'bek,23,Erkak,9.98973E+11
8161,Sardor,40,Erkak,9.98334E+11
8162,Dilnoza,27,Ayol,9.98979E+11
8163,Mehriniso,51,Ayol,9.98333E+11
8164,Javlon,28,Erkak,9.98909E+11
8165,Kamol,65,Erkak,9.98974E+11
8166,Sherzod,51,Erkak,9.98978E+11
8167,Zilola,54,Ayol,9.98979E+11
8168,Bekzod,42,Erkak,9.98338E+11
8169,Ali,40,Erkak,9.98973E+11
8170,Sherzod,50,Erkak,9.98973E+11
8171,Sherzod,53,Erkak,9.98334E+11
8172,Ulug'bek,38,Erkak,9.98334E+11
8173,Shahzod,45,Erkak,9.9898E+11
8174,Dilnoza,58,Ayol,9.98339E+11
8175,Shahzod,35,Erkak,9.98338E+11
8176,Shahzod,60,Erkak,9.98332E+11
8177,Nigora,24,Ayol,9.98332E+11
8178,Bekzod,36,Erkak,9.98907E+11
8179,Sardor,52,Erkak,9.9898E+11
8180,Nargiza,28,Ayol,9.98973E+11
8181,Nigora,34,Ayol,9.98334E+11
8182,Dilnoza,26,Ayol,9.98335E+11
8183,Bekzod,54,Erkak,9.98902E+11
8184,Sherzod,59,Erkak,9.98973E+11
8185,Dilnoza,22,Ayol,9.98336E+11
8186,Sitora,62,Ayol,9.9834E+11
8187,Nargiza,36,Ayol,9.98908E+11
8188,Mehriniso,22,Ayol,9.98979E+11
8189,Malika,52,Ayol,9.98979E+11
8190,Shahzod,60,Erkak,9.98332E+11
8191,Shahnoza,20,Ayol,9.98909E+11
8192,Aziz,31,Erkak,9.98909E+11
8193,Sherzod,41,Erkak,9.98974E+11
8194,Sitora,20,Ayol,9.98972E+11
8195,Ali,36,Erkak,9.98905E+11
8196,Zilola,35,Ayol,9.98332E+11
8197,Sitora,35,Ayol,9.98908E+11
8198,Ali,59,Erkak,9.98337E+11
8199,Ali,21,Erkak,9.98336E+11
8200,Shahnoza,30,Ayol,9.98972E+11
8201,Sardor,44,Erkak,9.98905E+11
8202,Malika,48,Ayol,9.98903E+11
8203,Aziz,32,Erkak,9.9891E+11
8204,Sardor,62,Erkak,9.98979E+11
8205,Dilnoza,29,Ayol,9.98904E+11
8206,Kamol,64,Erkak,9.98338E+11
8207,Nargiza,43,Ayol,9.98333E+11
8208,Sardor,27,Erkak,9.98906E+11
8209,Sardor,26,Erkak,9.98908E+11
8210,Sitora,65,Ayol,9.98902E+11
8211,Nigora,32,Ayol,9.98972E+11
8212,Ulug'bek,22,Erkak,9.98333E+11
8213,Nargiza,62,Ayol,9.98975E+11
8214,Malika,46,Ayol,9.98331E+11
8215,Mehriniso,20,Ayol,9.98907E+11
8216,Sardor,21,Erkak,9.98978E+11
8217,Nigora,19,Ayol,9.98338E+11
8218,Ali,21,Erkak,9.98977E+11
8219,Mehriniso,28,Ayol,9.98338E+11
8220,Javlon,36,Erkak,9.98909E+11
8221,Nargiza,50,Ayol,9.98334E+11
8222,Sitora,39,Ayol,9.98335E+11
8223,Dilnoza,18,Ayol,9.98339E+11
8224,Nargiza,46,Ayol,9.98979E+11
8225,Shahzod,39,Erkak,9.98337E+11
8226,Nargiza,30,Ayol,9.98908E+11
8227,Nigora,27,Ayol,9.98337E+11
8228,Nargiza,45,Ayol,9.98908E+11
8229,Nigora,56,Ayol,9.98978E+11
8230,Ulug'bek,24,Erkak,9.98339E+11
8231,Sherzod,25,Erkak,9.98903E+11
8232,Kamol,40,Erkak,9.98905E+11
8233,Nigora,20,Ayol,9.98335E+11
8234,Sitora,43,Ayol,9.98907E+11
8235,Ulug'bek,49,Erkak,9.98904E+11
8236,Bekzod,49,Erkak,9.98336E+11
8237,Sardor,43,Erkak,9.98336E+11
8238,Shahzod,33,Erkak,9.98979E+11
8239,Shahnoza,30,Ayol,9.9891E+11
8240,Nargiza,55,Ayol,9.98906E+11
8241,Nigora,58,Ayol,9.98334E+11
8242,Javlon,27,Erkak,9.98903E+11
8243,Bekzod,52,Erkak,9.98902E+11
8244,Ali,46,Erkak,9.98332E+11
8245,Nigora,51,Ayol,9.98908E+11
8246,Kamol,60,Erkak,9.98978E+11
8247,Aziz,50,Erkak,9.9834E+11
8248,Nigora,26,Ayol,9.98904E+11
8249,Shahnoza,25,Ayol,9.98976E+11
8250,Aziz,28,Erkak,9.98333E+11
8251,Kamol,39,Erkak,9.98331E+11
8252,Nigora,20,Ayol,9.98338E+11
8253,Dilnoza,44,Ayol,9.98907E+11
8254,Shahnoza,24,Ayol,9.98906E+11
8255,Kamol,35,Erkak,9.98979E+11
8256,Sherzod,51,Erkak,9.98904E+11
8257,Shahnoza,52,Ayol,9.98339E+11
8258,Sitora,55,Ayol,9.98332E+11
8259,Shahzod,62,Erkak,9.98908E+11
8260,Nargiza,21,Ayol,9.98905E+11
8261,Dilnoza,24,Ayol,9.98333E+11
8262,Kamol,64,Erkak,9.98975E+11
8263,Dilnoza,33,Ayol,9.98908E+11
8264,Shahzod,22,Erkak,9.98904E+11
8265,Bekzod,55,Erkak,9.98336E+11
8266,Shahnoza,58,Ayol,9.9891E+11
8267,Ali,49,Erkak,9.98906E+11
8268,Sardor,51,Erkak,9.98905E+11
8269,Dilnoza,49,Ayol,9.98975E+11
8270,Nigora,28,Ayol,9.98335E+11
8271,Aziz,39,Erkak,9.98904E+11
8272,Sherzod,65,Erkak,9.98907E+11
8273,Malika,38,Ayol,9.98331E+11
8274,Ulug'bek,47,Erkak,9.98334E+11
8275,Nargiza,62,Ayol,9.98905E+11
8276,Javlon,51,Erkak,9.98972E+11
8277,Nigora,22,Ayol,9.98978E+11
8278,Nigora,29,Ayol,9.98336E+11
8279,Nargiza,45,Ayol,9.98906E+11
8280,Sitora,57,Ayol,9.98901E+11
8281,Dilnoza,52,Ayol,9.98901E+11
8282,Ali,60,Erkak,9.98332E+11
8283,Nigora,59,Ayol,9.98907E+11
8284,Sardor,29,Erkak,9.98338E+11
8285,Ulug'bek,48,Erkak,9.9891E+11
8286,Malika,61,Ayol,9.98975E+11
8287,Sherzod,28,Erkak,9.98333E+11
8288,Dilnoza,61,Ayol,9.98337E+11
8289,Ulug'bek,38,Erkak,9.98901E+11
8290,Dilnoza,63,Ayol,9.98339E+11
8291,Mehriniso,42,Ayol,9.98332E+11
8292,Dilnoza,64,Ayol,9.98907E+11
8293,Malika,36,Ayol,9.9891E+11
8294,Bekzod,53,Erkak,9.98332E+11
8295,Sitora,25,Ayol,9.98903E+11
8296,Aziz,64,Erkak,9.98979E+11
8297,Ali,19,Erkak,9.9834E+11
8298,Nargiza,31,Ayol,9.98909E+11
8299,Mehriniso,22,Ayol,9.98338E+11
8300,Ulug'bek,26,Erkak,9.98902E+11
8301,Ali,56,Erkak,9.98334E+11
8302,Shahnoza,53,Ayol,9.98908E+11
8303,Aziz,65,Erkak,9.98903E+11
8304,Nargiza,24,Ayol,9.98333E+11
8305,Bekzod,18,Erkak,9.98902E+11
8306,Nigora,57,Ayol,9.98902E+11
8307,Ali,42,Erkak,9.98906E+11
8308,Sitora,32,Ayol,9.98909E+11
8309,Mehriniso,35,Ayol,9.98903E+11
8310,Sitora,34,Ayol,9.98908E+11
8311,Nargiza,45,Ayol,9.98337E+11
8312,Mehriniso,54,Ayol,9.98909E+11
8313,Ali,64,Erkak,9.98975E+11
8314,Dilnoza,51,Ayol,9.98336E+11
8315,Zilola,37,Ayol,9.98906E+11
8316,Sherzod,37,Erkak,9.98339E+11
8317,Shahnoza,42,Ayol,9.9891E+11
8318,Nargiza,55,Ayol,9.9898E+11
8319,Sitora,21,Ayol,9.98906E+11
8320,Javlon,58,Erkak,9.9898E+11
8321,Nigora,57,Ayol,9.98974E+11
8322,Shahnoza,23,Ayol,9.98331E+11
8323,Mehriniso,46,Ayol,9.98977E+11
8324,Sitora,44,Ayol,9.98978E+11
8325,Nargiza,58,Ayol,9.98907E+11
8326,Nargiza,49,Ayol,9.98973E+11
8327,Shahzod,34,Erkak,9.98909E+11
8328,Sitora,60,Ayol,9.98336E+11
8329,Shahnoza,31,Ayol,9.98978E+11
8330,Sardor,24,Erkak,9.98971E+11
8331,Shahzod,28,Erkak,9.98979E+11
8332,Kamol,64,Erkak,9.98333E+11
8333,Zilola,49,Ayol,9.98338E+11
8334,Malika,26,Ayol,9.98339E+11
8335,Malika,62,Ayol,9.98335E+11
8336,Shahzod,46,Erkak,9.98906E+11
8337,Shahnoza,49,Ayol,9.98903E+11
8338,Sardor,44,Erkak,9.98979E+11
8339,Malika,46,Ayol,9.98907E+11
8340,Dilnoza,57,Ayol,9.98336E+11
8341,Nargiza,30,Ayol,9.98332E+11
8342,Nargiza,36,Ayol,9.98334E+11
8343,Shahzod,39,Erkak,9.98978E+11
8344,Javlon,58,Erkak,9.98336E+11
8345,Zilola,40,Ayol,9.98904E+11
8346,Sherzod,31,Erkak,9.98972E+11
8347,Shahnoza,21,Ayol,9.98902E+11
8348,Sardor,38,Erkak,9.98906E+11
8349,Ulug'bek,23,Erkak,9.98973E+11
8350,Shahnoza,36,Ayol,9.98908E+11
8351,Shahnoza,37,Ayol,9.98333E+11
8352,Shahnoza,30,Ayol,9.98973E+11
8353,Sardor,23,Erkak,9.98973E+11
8354,Sitora,43,Ayol,9.98335E+11
8355,Nargiza,57,Ayol,9.9891E+11
8356,Shahnoza,33,Ayol,9.98336E+11
8357,Kamol,25,Erkak,9.98905E+11
8358,Bekzod,61,Erkak,9.98334E+11
8359,Bekzod,41,Erkak,9.98975E+11
8360,Sherzod,39,Erkak,9.98334E+11
8361,Javlon,64,Erkak,9.98979E+11
8362,Javlon,58,Erkak,9.98339E+11
8363,Dilnoza,56,Ayol,9.98978E+11
8364,Shahnoza,55,Ayol,9.98973E+11
8365,Sardor,42,Erkak,9.98977E+11
8366,Zilola,30,Ayol,9.98979E+11
8367,Shahnoza,41,Ayol,9.98336E+11
8368,Shahzod,30,Erkak,9.98338E+11
8369,Javlon,54,Erkak,9.98977E+11
8370,Aziz,52,Erkak,9.98972E+11
8371,Kamol,55,Erkak,9.98339E+11
8372,Bekzod,24,Erkak,9.98333E+11
8373,Ali,52,Erkak,9.98978E+11
8374,Mehriniso,63,Ayol,9.98973E+11
8375,Aziz,43,Erkak,9.98977E+11
8376,Kamol,30,Erkak,9.98979E+11
8377,Malika,51,Ayol,9.98339E+11
8378,Zilola,39,Ayol,9.98975E+11
8379,Shahnoza,46,Ayol,9.98335E+11
8380,Sitora,38,Ayol,9.98974E+11
8381,Mehriniso,53,Ayol,9.98336E+11
8382,Ali,62,Erkak,9.98976E+11
8383,Kamol,46,Erkak,9.98977E+11
8384,Sitora,44,Ayol,9.98978E+11
8385,Kamol,65,Erkak,9.98976E+11
8386,Kamol,49,Erkak,9.98334E+11
8387,Sitora,58,Ayol,9.98974E+11
8388,Shahnoza,64,Ayol,9.98973E+11
8389,Aziz,51,Erkak,9.98974E+11
8390,Sitora,49,Ayol,9.98909E+11
8391,Nigora,24,Ayol,9.98905E+11
8392,Bekzod,21,Erkak,9.98335E+11
8393,Shahnoza,28,Ayol,9.98331E+11
8394,Nigora,41,Ayol,9.98333E+11
8395,Javlon,62,Erkak,9.98905E+11
8396,Ali,32,Erkak,9.98979E+11
8397,Bekzod,35,Erkak,9.98972E+11
8398,Sardor,49,Erkak,9.98977E+11
8399,Mehriniso,54,Ayol,9.98904E+11
8400,Nigora,58,Ayol,9.98335E+11
8401,Zilola,42,Ayol,9.98902E+11
8402,Ulug'bek,20,Erkak,9.98902E+11
8403,Sardor,52,Erkak,9.9898E+11
8404,Kamol,25,Erkak,9.98907E+11
8405,Dilnoza,49,Ayol,9.98332E+11
8406,Bekzod,43,Erkak,9.98974E+11
8407,Ulug'bek,49,Erkak,9.98904E+11
8408,Ulug'bek,18,Erkak,9.98339E+11
8409,Mehriniso,35,Ayol,9.98333E+11
8410,Javlon,22,Erkak,9.98904E+11
8411,Sherzod,57,Erkak,9.98904E+11
8412,Sardor,52,Erkak,9.98905E+11
8413,Ali,37,Erkak,9.98332E+11
8414,Malika,58,Ayol,9.98906E+11
8415,Sitora,59,Ayol,9.98337E+11
8416,Mehriniso,50,Ayol,9.98901E+11
8417,Nargiza,49,Ayol,9.98908E+11
8418,Shahnoza,40,Ayol,9.98978E+11
8419,Javlon,28,Erkak,9.98336E+11
8420,Malika,52,Ayol,9.98979E+11
8421,Shahnoza,55,Ayol,9.98903E+11
8422,Kamol,30,Erkak,9.98902E+11
8423,Shahnoza,35,Ayol,9.9898E+11
8424,Malika,56,Ayol,9.98973E+11
8425,Malika,31,Ayol,9.98333E+11
8426,Mehriniso,44,Ayol,9.98977E+11
8427,Sherzod,61,Erkak,9.98337E+11
8428,Sitora,19,Ayol,9.98334E+11
8429,Ali,63,Erkak,9.98338E+11
8430,Shahzod,37,Erkak,9.98334E+11
8431,Dilnoza,19,Ayol,9.98974E+11
8432,Shahzod,42,Erkak,9.98975E+11
8433,Dilnoza,40,Ayol,9.98971E+11
8434,Aziz,38,Erkak,9.9891E+11
8435,Ulug'bek,41,Erkak,9.98335E+11
8436,Sardor,56,Erkak,9.98974E+11
8437,Shahnoza,55,Ayol,9.98339E+11
8438,Zilola,57,Ayol,9.98905E+11
8439,Javlon,51,Erkak,9.98339E+11
8440,Javlon,46,Erkak,9.98906E+11
8441,Malika,26,Ayol,9.98907E+11
8442,Zilola,43,Ayol,9.98339E+11
8443,Sardor,61,Erkak,9.98979E+11
8444,Zilola,61,Ayol,9.9898E+11
8445,Dilnoza,38,Ayol,9.98904E+11
8446,Sherzod,57,Erkak,9.98335E+11
8447,Dilnoza,37,Ayol,9.98335E+11
8448,Shahzod,54,Erkak,9.98979E+11
8449,Kamol,47,Erkak,9.98978E+11
8450,Javlon,30,Erkak,9.98901E+11
8451,Kamol,57,Erkak,9.98974E+11
8452,Shahnoza,23,Ayol,9.98977E+11
8453,Ali,65,Erkak,9.9898E+11
8454,Sitora,32,Ayol,9.98905E+11
8455,Shahnoza,63,Ayol,9.9898E+11
8456,Bekzod,55,Erkak,9.98907E+11
8457,Shahzod,40,Erkak,9.98338E+11
8458,Zilola,57,Ayol,9.98906E+11
8459,Bekzod,50,Erkak,9.98974E+11
8460,Sherzod,24,Erkak,9.98334E+11
8461,Malika,49,Ayol,9.98333E+11
8462,Sitora,30,Ayol,9.98332E+11
8463,Shahnoza,34,Ayol,9.98979E+11
8464,Nargiza,25,Ayol,9.98336E+11
8465,Ali,28,Erkak,9.98333E+11
8466,Ali,57,Erkak,9.98333E+11
8467,Malika,36,Ayol,9.98339E+11
8468,Mehriniso,26,Ayol,9.98973E+11
8469,Zilola,21,Ayol,9.98901E+11
8470,Nargiza,36,Ayol,9.98909E+11
8471,Kamol,49,Erkak,9.98907E+11
8472,Sherzod,21,Erkak,9.98901E+11
8473,Sardor,62,Erkak,9.98976E+11
8474,Sherzod,31,Erkak,9.98336E+11
8475,Javlon,30,Erkak,9.98972E+11
8476,Ali,18,Erkak,9.98339E+11
8477,Ulug'bek,19,Erkak,9.98335E+11
8478,Shahzod,61,Erkak,9.98334E+11
8479,Sitora,61,Ayol,9.98979E+11
8480,Ali,30,Erkak,9.98977E+11
8481,Malika,60,Ayol,9.98332E+11
8482,Nargiza,26,Ayol,9.98907E+11
8483,Shahzod,19,Erkak,9.98338E+11
8484,Sherzod,43,Erkak,9.98905E+11
8485,Nigora,39,Ayol,9.98974E+11
8486,Sherzod,29,Erkak,9.98973E+11
8487,Malika,56,Ayol,9.98339E+11
8488,Sherzod,43,Erkak,9.98902E+11
8489,Sherzod,24,Erkak,9.98902E+11
8490,Dilnoza,35,Ayol,9.98976E+11
8491,Mehriniso,58,Ayol,9.98902E+11
8492,Aziz,39,Erkak,9.9834E+11
8493,Bekzod,32,Erkak,9.98979E+11
8494,Shahzod,47,Erkak,9.98979E+11
8495,Dilnoza,64,Ayol,9.98904E+11
8496,Zilola,20,Ayol,9.98335E+11
8497,Zilola,36,Ayol,9.98336E+11
8498,Mehriniso,49,Ayol,9.98972E+11
8499,Mehriniso,54,Ayol,9.98975E+11
8500,Sardor,36,Erkak,9.98972E+11
8501,Shahzod,65,Erkak,9.98332E+11
8502,Shahnoza,18,Ayol,9.98978E+11
8503,Mehriniso,46,Ayol,9.98979E+11
8504,Bekzod,48,Erkak,9.9898E+11
8505,Bekzod,34,Erkak,9.9834E+11
8506,Sitora,62,Ayol,9.98907E+11
8507,Dilnoza,57,Ayol,9.98335E+11
8508,Dilnoza,34,Ayol,9.98978E+11
8509,Bekzod,61,Erkak,9.98904E+11
8510,Shahnoza,35,Ayol,9.98977E+11
8511,Zilola,18,Ayol,9.98905E+11
8512,Ulug'bek,23,Erkak,9.98973E+11
8513,Zilola,64,Ayol,9.98333E+11
8514,Sherzod,19,Erkak,9.98907E+11
8515,Dilnoza,22,Ayol,9.98907E+11
8516,Aziz,54,Erkak,9.98336E+11
8517,Aziz,35,Erkak,9.98906E+11
8518,Nargiza,56,Ayol,9.98978E+11
8519,Sardor,39,Erkak,9.98334E+11
8520,Ulug'bek,65,Erkak,9.98904E+11
8521,Sherzod,34,Erkak,9.98907E+11
8522,Kamol,51,Erkak,9.98977E+11
8523,Aziz,47,Erkak,9.98904E+11
8524,Javlon,23,Erkak,9.98973E+11
8525,Ali,52,Erkak,9.98334E+11
8526,Bekzod,46,Erkak,9.98973E+11
8527,Mehriniso,50,Ayol,9.98975E+11
8528,Sitora,36,Ayol,9.98335E+11
8529,Bekzod,39,Erkak,9.98975E+11
8530,Javlon,32,Erkak,9.98333E+11
8531,Nigora,60,Ayol,9.98976E+11
8532,Nargiza,24,Ayol,9.98336E+11
8533,Malika,25,Ayol,9.98903E+11
8534,Malika,36,Ayol,9.98337E+11
8535,Nargiza,28,Ayol,9.98335E+11
8536,Shahzod,44,Erkak,9.98975E+11
8537,Sitora,25,Ayol,9.98904E+11
8538,Mehriniso,31,Ayol,9.98333E+11
8539,Malika,27,Ayol,9.98907E+11
8540,Aziz,62,Erkak,9.98335E+11
8541,Shahzod,48,Erkak,9.98903E+11
8542,Malika,24,Ayol,9.98978E+11
8543,Zilola,42,Ayol,9.98337E+11
8544,Malika,63,Ayol,9.98335E+11
8545,Javlon,50,Erkak,9.98975E+11
8546,Shahzod,30,Erkak,9.98974E+11
8547,Ulug'bek,64,Erkak,9.98976E+11
8548,Sardor,43,Erkak,9.98335E+11
8549,Shahzod,51,Erkak,9.98978E+11
8550,Nigora,62,Ayol,9.98335E+11
8551,Kamol,39,Erkak,9.9834E+11
8552,Malika,65,Ayol,9.98974E+11
8553,Ali,21,Erkak,9.98332E+11
8554,Zilola,56,Ayol,9.98335E+11
8555,Ali,46,Erkak,9.98338E+11
8556,Shahzod,56,Erkak,9.98335E+11
8557,Ulug'bek,50,Erkak,9.98974E+11
8558,Zilola,61,Ayol,9.98974E+11
8559,Kamol,58,Erkak,9.98907E+11
8560,Dilnoza,45,Ayol,9.98903E+11
8561,Sardor,40,Erkak,9.98338E+11
8562,Zilola,62,Ayol,9.98906E+11
8563,Bekzod,36,Erkak,9.98905E+11
8564,Ulug'bek,28,Erkak,9.98337E+11
8565,Dilnoza,29,Ayol,9.98978E+11
8566,Malika,34,Ayol,9.98337E+11
8567,Ulug'bek,57,Erkak,9.98334E+11
8568,Shahzod,39,Erkak,9.9891E+11
8569,Mehriniso,34,Ayol,9.98975E+11
8570,Zilola,51,Ayol,9.98331E+11
8571,Sitora,19,Ayol,9.98902E+11
8572,Sherzod,26,Erkak,9.98332E+11
8573,Malika,53,Ayol,9.98332E+11
8574,Malika,57,Ayol,9.98977E+11
8575,Sherzod,65,Erkak,9.98907E+11
8576,Bekzod,48,Erkak,9.98978E+11
8577,Malika,55,Ayol,9.98908E+11
8578,Aziz,33,Erkak,9.98904E+11
8579,Nigora,39,Ayol,9.98338E+11
8580,Kamol,51,Erkak,9.98338E+11
8581,Shahnoza,46,Ayol,9.98337E+11
8582,Javlon,51,Erkak,9.98907E+11
8583,Zilola,22,Ayol,9.98333E+11
8584,Javlon,33,Erkak,9.98906E+11
8585,Malika,50,Ayol,9.98905E+11
8586,Shahzod,64,Erkak,9.98334E+11
8587,Bekzod,23,Erkak,9.98336E+11
8588,Sherzod,40,Erkak,9.9898E+11
8589,Sitora,59,Ayol,9.98977E+11
8590,Sardor,28,Erkak,9.98904E+11
8591,Mehriniso,59,Ayol,9.98337E+11
8592,Ali,36,Erkak,9.98979E+11
8593,Shahzod,23,Erkak,9.98974E+11
8594,Sitora,20,Ayol,9.98975E+11
8595,Kamol,41,Erkak,9.98973E+11
8596,Shahnoza,22,Ayol,9.98333E+11
8597,Malika,18,Ayol,9.98337E+11
8598,Zilola,34,Ayol,9.98906E+11
8599,Nargiza,23,Ayol,9.9834E+11
8600,Nigora,45,Ayol,9.98973E+11
8601,Shahzod,65,Erkak,9.98332E+11
8602,Sardor,48,Erkak,9.98975E+11
8603,Bekzod,38,Erkak,9.98335E+11
8604,Mehriniso,23,Ayol,9.98972E+11
8605,Ali,33,Erkak,9.98976E+11
8606,Dilnoza,64,Ayol,9.9898E+11
8607,Dilnoza,19,Ayol,9.98973E+11
8608,Dilnoza,35,Ayol,9.98908E+11
8609,Sitora,63,Ayol,9.98337E+11
8610,Kamol,30,Erkak,9.98335E+11
8611,Ulug'bek,46,Erkak,9.98978E+11
8612,Mehriniso,59,Ayol,9.98332E+11
8613,Ulug'bek,48,Erkak,9.98908E+11
8614,Dilnoza,36,Ayol,9.98905E+11
8615,Nigora,34,Ayol,9.98907E+11
8616,Sardor,62,Erkak,9.98334E+11
8617,Dilnoza,63,Ayol,9.98338E+11
8618,Dilnoza,20,Ayol,9.98971E+11
8619,Sherzod,59,Erkak,9.98907E+11
8620,Sitora,48,Ayol,9.98975E+11
8621,Sitora,35,Ayol,9.98907E+11
8622,Sherzod,62,Erkak,9.98979E+11
8623,Sitora,54,Ayol,9.9834E+11
8624,Kamol,47,Erkak,9.98909E+11
8625,Zilola,65,Ayol,9.98905E+11
8626,Ulug'bek,56,Erkak,9.9891E+11
8627,Ali,45,Erkak,9.98334E+11
8628,Zilola,23,Ayol,9.9891E+11
8629,Aziz,57,Erkak,9.98907E+11
8630,Sitora,25,Ayol,9.98904E+11
8631,Sitora,27,Ayol,9.98977E+11
8632,Ulug'bek,36,Erkak,9.98335E+11
8633,Ali,59,Erkak,9.98333E+11
8634,Zilola,45,Ayol,9.98908E+11
8635,Bekzod,20,Erkak,9.98977E+11
8636,Ulug'bek,60,Erkak,9.98975E+11
8637,Nargiza,60,Ayol,9.98336E+11
8638,Bekzod,58,Erkak,9.98335E+11
8639,Ali,45,Erkak,9.98905E+11
8640,Aziz,53,Erkak,9.98971E+11
8641,Sardor,60,Erkak,9.98976E+11
8642,Nargiza,61,Ayol,9.98902E+11
8643,Javlon,55,Erkak,9.98337E+11
8644,Kamol,41,Erkak,9.98976E+11
8645,Ali,40,Erkak,9.98333E+11
8646,Sherzod,21,Erkak,9.98335E+11
8647,Mehriniso,32,Ayol,9.98331E+11
8648,Malika,19,Ayol,9.98336E+11
8649,Shahnoza,37,Ayol,9.98336E+11
8650,Nargiza,45,Ayol,9.98907E+11
8651,Shahnoza,28,Ayol,9.98906E+11
8652,Ulug'bek,57,Erkak,9.98339E+11
8653,Ulug'bek,43,Erkak,9.98907E+11
8654,Dilnoza,30,Ayol,9.98971E+11
8655,Kamol,49,Erkak,9.98336E+11
8656,Aziz,42,Erkak,9.98337E+11
8657,Zilola,37,Ayol,9.98908E+11
8658,Bekzod,30,Erkak,9.98907E+11
8659,Ulug'bek,63,Erkak,9.98974E+11
8660,Nigora,64,Ayol,9.98972E+11
8661,Malika,60,Ayol,9.98907E+11
8662,Nargiza,29,Ayol,9.98978E+11
8663,Zilola,50,Ayol,9.98972E+11
8664,Shahnoza,36,Ayol,9.98909E+11
8665,Dilnoza,19,Ayol,9.98334E+11
8666,Nigora,43,Ayol,9.98977E+11
8667,Bekzod,60,Erkak,9.98977E+11
8668,Javlon,58,Erkak,9.98337E+11
8669,Zilola,37,Ayol,9.98972E+11
8670,Javlon,60,Erkak,9.98975E+11
8671,Malika,26,Ayol,9.98901E+11
8672,Aziz,18,Erkak,9.98907E+11
8673,Zilola,40,Ayol,9.98907E+11
8674,Zilola,36,Ayol,9.98334E+11
8675,Ali,65,Erkak,9.98974E+11
8676,Shahnoza,28,Ayol,9.98905E+11
8677,Aziz,36,Erkak,9.98904E+11
8678,Sitora,60,Ayol,9.98976E+11
8679,Zilola,33,Ayol,9.98976E+11
8680,Aziz,33,Erkak,9.98335E+11
8681,Malika,43,Ayol,9.98972E+11
8682,Sherzod,61,Erkak,9.98334E+11
8683,Zilola,38,Ayol,9.98338E+11
8684,Ali,44,Erkak,9.98905E+11
8685,Sherzod,65,Erkak,9.98909E+11
8686,Sardor,49,Erkak,9.98974E+11
8687,Sitora,33,Ayol,9.98902E+11
8688,Mehriniso,26,Ayol,9.98908E+11
8689,Bekzod,56,Erkak,9.98978E+11
8690,Sherzod,33,Erkak,9.98904E+11
8691,Zilola,49,Ayol,9.98908E+11
8692,Aziz,25,Erkak,9.98333E+11
8693,Dilnoza,43,Ayol,9.98339E+11
8694,Nigora,32,Ayol,9.98336E+11
8695,Nigora,23,Ayol,9.98977E+11
8696,Nargiza,56,Ayol,9.98973E+11
8697,Javlon,19,Erkak,9.98902E+11
8698,Ulug'bek,19,Erkak,9.98904E+11
8699,Ali,36,Erkak,9.98977E+11
8700,Nargiza,62,Ayol,9.98976E+11
8701,Nargiza,36,Ayol,9.98972E+11
8702,Nigora,63,Ayol,9.98973E+11
8703,Ali,21,Erkak,9.98976E+11
8704,Shahnoza,34,Ayol,9.9898E+11
